ID,TRL_TITL,TRIAL_ID,ENTRYNO,ENTRY,COUNTRY,LOCATION,DESCRIPTION,LONGITUDE,LATITUDE,AEZONE,YEAR,YLDUN,YLDIN,PL_STUN,PL_STIN,DY_SKUN,DY_SKIN,PL_HTUN,PL_HTIN,E_HTUN,E_HTIN,ASI_IN,ASI_UN,DY_TASSIN,DY_TASSUN,E_ASPIN,E_ASPUN,E_HARVIN,E_HARVUN,E_ROTIN,E_ROTUN,ELDIN,HUSKUN,HUSKIN,INSTINF,INSTUN,P_ASPIN,P_ASPUN,P_HARVIN,P_HARVUN,R_LIN,R_LUN,RLPER,RUSTIN,RUSTUN,S_LIN,S_LUN,SLPER,STR_CO1,STR_CO2,STR_CO3,STR_RAT1,STR_RAT2,STREAK,BLTIN_M,BLTUN_M,CURVIN,CURVUN,STR_CO3_IN,STR_CO3_UN,STR_RA1_IN,STR_RA1_UN,STR_RA2_IN,STR_RA2_UN,STR_CO1_IN,STR_CO1_UN,STR_CO2_IN,STR_CO2_UN,POLSHEDIN,POLSHEDUN,HMIN,HMUN
971,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,7,EV IWD STR,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,53,,18.00,,67.00,,13.80,,35.50,,,,,,,3.00,,16.00,,,,2.00,,,,,4.00,,17.00,,2.00,,,,,5.00,,,,,,,,,,,,,,,,,,,,,,,,,
972,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,8,EV IWF STR,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,48,,18.00,,68.00,,98.30,,31.60,,,,,,,1.00,,2.00,,,,2.00,,,,,4.00,,17.00,,3.00,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,
973,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,9,Z.DIPLO BC4 C2,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,43,,15.00,,69.00,,133.40,,41.40,,,,,,,2.00,,16.00,,,,2.00,,,,,4.00,,15.00,,2.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,
974,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,1,TZB-SR (SUSCEPTIBLE),NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,7,,18.00,,73.00,,12.50,,34.90,,,,,,,4.00,,7.00,,,,2.00,,,,,5.00,,14.00,,2.00,,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,
975,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,11,8338-1 (SUSCEPTIBLE),NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,54,,17.00,,67.00,,154.50,,37.60,,,,,,,2.00,,15.00,,,,2.00,,,,,4.00,,13.00,,2.00,,,,,6.00,,,,,,,,,,,,,,,,,,,,,,,,,
976,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,12,922-13 (RESISTANT HYBRID),NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,5,,17.00,,7.00,,132.60,,36.50,,,,,,,3.00,,19.00,,,,2.00,,,,,4.00,,15.00,,1.00,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,,,
977,Striga Open-Pollinated Late/Intermediate Maize Trial,M991KOM,13,CHECK,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,24,,15.00,,66.00,,13.90,,23.60,,,,,,,3.00,,9.00,,,,2.00,,,,,5.00,,12.00,,1.00,,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,
978,Striga Open Pollinated Early Maize Trial,M9911KOM,1,ACR 94 TZE COMP5 W,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,227,,18.00,,55.00,,155.10,,47.00,,,,,,,1.00,,3.00,,,,,,,,,2.00,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,Striga Open Pollinated Early Maize Trial,M9911KOM,2,ACR 94 TZE COMP5 Y,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,196,,2.00,,53.00,,147.80,,43.50,,,,,,,2.00,,32.00,,,,,,,,,3.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,Striga Open Pollinated Early Maize Trial,M9911KOM,3,TZE COMP5 C6,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,277,,2.00,,55.00,,153.20,,45.20,,,,,,,1.00,,34.00,,,,,,,,,2.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Striga Open Pollinated Early Maize Trial,M9911KOM,4,98 SYN WEC,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,23,,18.00,,56.00,,155.30,,49.90,,,,,,,1.00,,32.00,,,,,,,,,2.00,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Striga Open Pollinated Early Maize Trial,M9911KOM,5,EV DT 97STR C1,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,26,,19.00,,55.00,,167.40,,56.40,,,,,,,2.00,,38.00,,,,,,,,,2.00,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,Striga Open Pollinated Early Maize Trial,M9911KOM,6,ACR 94 POOL 16 DT STR,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,333,,2.00,,54.00,,162.40,,55.10,,,,,,,1.00,,38.00,,,,,,,,,2.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Striga Open Pollinated Early Maize Trial,M9911KOM,7,TZE COMP3 C2 (SUSCEPTIBLE),NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,253,,19.00,,54.00,,152.60,,44.40,,,,,,,1.00,,35.00,,,,,,,,,3.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,Striga Open Pollinated Early Maize Trial,M9911KOM,8,TZE COMP4 C2 (SUSCEPTIBLE),NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,178,,2.00,,55.00,,155.20,,44.50,,,,,,,2.00,,31.00,,,,,,,,,3.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Striga Open Pollinated Early Maize Trial,M9911KOM,9,CHECK,NIGERIA,KANO,,8.53,12.50,Dry Savanna,1999,161,,18.00,,51.00,,147.10,,37.90,,,,,,,1.00,,29.00,,,,,,,,,3.00,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Striga Open Pollinated Early Maize Trial,M9911MEM,1,ACR 94 TZE COMP5 W,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,79,,2.00,,61.00,,142.30,,41.10,,,,,,,3.00,,24.00,,1.00,,,,,,,2.00,,19.00,,1.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
988,Striga Open Pollinated Early Maize Trial,M9911MEM,2,ACR 94 TZE COMP5 Y,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,615,,2.00,,6.00,,128.50,,32.70,,,,,,,3.00,,2.00,,1.00,,,,,,,2.00,,19.00,,3.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
989,Striga Open Pollinated Early Maize Trial,M9911MEM,3,TZE COMP5 C6,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,779,,2.00,,6.00,,141.20,,24.60,,,,,,,3.00,,24.00,,1.00,,,,,,,2.00,,19.00,,3.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
990,Striga Open Pollinated Early Maize Trial,M9911MEM,4,98 SYN WEC,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,498,,2.00,,61.00,,132.40,,34.90,,,,,,,3.00,,18.00,,1.00,,,,,,,2.00,,18.00,,3.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
991,Striga Open Pollinated Early Maize Trial,M9911MEM,5,EV DT 97STR C1,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,638,,2.00,,61.00,,145.20,,46.00,,,,,,,3.00,,23.00,,1.00,,,,,,,2.00,,19.00,,4.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
992,Striga Open Pollinated Early Maize Trial,M9911MEM,6,ACR 94 POOL 16 DT STR,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,715,,2.00,,6.00,,142.60,,44.80,,,,,,,3.00,,23.00,,1.00,,,,,,,2.00,,19.00,,2.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
993,Striga Open Pollinated Early Maize Trial,M9911MEM,7,TZE COMP3 C2 (SUSCEPTIBLE),NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,674,,19.00,,61.00,,144.50,,42.80,,,,,,,3.00,,23.00,,1.00,,,,,,,2.00,,19.00,,2.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
994,Striga Open Pollinated Early Maize Trial,M9911MEM,8,TZE COMP4 C2 (SUSCEPTIBLE),NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,781,,2.00,,61.00,,147.10,,4.30,,,,,,,3.00,,21.00,,1.00,,,,,,,2.00,,19.00,,2.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
995,Striga Open Pollinated Early Maize Trial,M9911MEM,9,CHECK,NIGERIA,MINJIBIR,,8.62,12.20,Dry Savanna,1999,75,,2.00,,59.00,,138.50,,38.20,,,,,,,3.00,,19.00,,1.00,,,,,,,2.00,,19.00,,2.00,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,
996,Late/Int Striga Open-Pollinated Maize Trial,M21,1,TZ 96 STR Syn-W,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,570,3394,1,9,,,123,153,,,,,,,14,6,,,,,,,,,,,,,,,,,,,,,,,2.8,,0.3,0.5,,,,,,,,,,,,,,,,,,,
997,Late/Int Striga Open-Pollinated Maize Trial,M21,2,Acr 97 STR Syn-Y,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,153,2862,1,8,,,14,155,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3,0.3,,,,,,,,,,,,,,,,,,,
998,Late/Int Striga Open-Pollinated Maize Trial,M21,3,Acr 97 TZL Comp.1-W,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,883,2619,10,8,,,156,178,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.8,,,,,,,,,,,,,,,,,,,
999,Late/Int Striga Open-Pollinated Maize Trial,M21,4,TZL Comp.1 C5,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1164,2765,1,8,,,15,155,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,1.3,,0.3,0.3,,,,,,,,,,,,,,,,,,,
1000,Late/Int Striga Open-Pollinated Maize Trial,M21,5,EV IWD STR C1,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,165,3249,1,8,,,155,186,,,,,,,12,8,,,,,,,,,,,,,,,,,,,,,,,2.8,,0.8,1.5,,,,,,,,,,,,,,,,,,,
1001,Late/Int Striga Open-Pollinated Maize Trial,M21,6,STR EV IWD,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,2172,3588,9,9,,,147,17,,,,,,,13,8,,,,,,,,,,,,,,,,,,,,,,,3.3,,0.5,0.8,,,,,,,,,,,,,,,,,,,
1002,Late/Int Striga Open-Pollinated Maize Trial,M21,7,STR EV IWF,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,883,37,10,7,,,145,153,,,,,,,9,5,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,
1003,Late/Int Striga Open-Pollinated Maize Trial,M21,8,Z. diplo. BC4 C2,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,192,3685,10,9,,,128,173,,,,,,,16,6,,,,,,,,,,,,,,,,,,,,,,,2.0,,0.3,0.3,,,,,,,,,,,,,,,,,,,
1004,Late/Int Striga Open-Pollinated Maize Trial,M21,9,Advance NCRE STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,137,285,1,8,,,17,17,,,,,,,12,9,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1005,Late/Int Striga Open-Pollinated Maize Trial,M21,1,TZB-SR (Susc. RE),NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1649,3734,2,7,,,148,15,,,,,,,17,8,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,
1006,Late/Int Striga Open-Pollinated Maize Trial,M21,11,8338-1 (Susc.hybrid),NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1659,4588,10,9,,,163,165,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.3,0.3,,,,,,,,,,,,,,,,,,,
1007,Late/Int Striga Open-Pollinated Maize Trial,M21,12,922-13 (Res. hybrid),NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1695,2716,1,8,,,142,158,,,,,,,14,8,,,,,,,,,,,,,,,,,,,,,,,1.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,
1008,Late/Int Striga Open-Pollinated Maize Trial,M21,13,Check,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,883,355,1,7,,,133,143,,,,,,,15,7,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
1009,Late/Int Striga Open-Pollinated Maize Trial,M21,1,TZ 96 STR Syn-W,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,3152,285,2,20,8,68,189,16,88,,,,,,,,,,,,,,,,,,4,,,2.5,,,,,,,,28,37,,4,4,,,,,,,,,,,,,,,,68,69,,
1010,Late/Int Striga Open-Pollinated Maize Trial,M21,2,Acr 97 STR Syn-Y,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,1843,2279,19,19,8,69,18,178,8,,,,,,,,,,,,,,,,,,4,,,2.0,,,,,,,,40,19,,5,6,,,,,,,,,,,,,,,,68,68,,
1011,Late/Int Striga Open-Pollinated Maize Trial,M21,3,Acr 97 TZL Comp.1-W,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,2668,2425,17,19,8,67,168,194,74,,,,,,,,,,,,,,,,,,4,,,2.5,,,,,,,,26,34,,5,5,,,,,,,,,,,,,,,,66,70,,
1012,Late/Int Striga Open-Pollinated Maize Trial,M21,4,TZL Comp.1 C5,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,2716,2279,2,19,70,69,17,24,78,,,,,,,,,,,,,,,,,,4,,,2.8,,,,,,,,31,34,,5,6,,,,,,,,,,,,,,,,67,67,,
1013,Late/Int Striga Open-Pollinated Maize Trial,M21,5,EV IWD STR C1,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,1988,37,18,17,71,67,16,172,67,,,,,,,,,,,,,,,,,,5,,,2.0,,,,,,,,16,3,,4,5,,,,,,,,,,,,,,,,66,7,,
1014,Late/Int Striga Open-Pollinated Maize Trial,M21,6,STR EV IWD,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,2376,37,19,19,7,66,194,197,76,,,,,,,,,,,,,,,,,,5,,,2.5,,,,,,,,38,44,,4,4,,,,,,,,,,,,,,,,65,68,,
1015,Late/Int Striga Open-Pollinated Maize Trial,M21,7,STR EV IWF,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,37,285,20,3,71,69,185,176,85,,,,,,,,,,,,,,,,,,4,,,3.5,,,,,,,,5,4,,4,6,,,,,,,,,,,,,,,,67,69,,
1016,Late/Int Striga Open-Pollinated Maize Trial,M21,8,Z. diplo. BC4 C2,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,3346,2376,20,3,67,67,151,158,82,,,,,,,,,,,,,,,,,,4,,,3.3,,,,,,,,38,44,,4,5,,,,,,,,,,,,,,,,65,66,,
1017,Late/Int Striga Open-Pollinated Maize Trial,M21,9,Advance NCRE STR,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,1746,1988,17,19,73,68,187,167,77,,,,,,,,,,,,,,,,,,5,,,2.3,,,,,,,,24,27,,4,4,,,,,,,,,,,,,,,,67,71,,
1018,Late/Int Striga Open-Pollinated Maize Trial,M21,1,TZB-SR (Susc. RE),NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,1940,37,19,20,7,66,191,196,85,,,,,,,,,,,,,,,,,,5,,,2.3,,,,,,,,24,25,,4,4,,,,,,,,,,,,,,,,65,69,,
1019,Late/Int Striga Open-Pollinated Maize Trial,M21,11,8338-1 (Susc.hybrid),NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,1794,257,18,22,7,66,194,22,88,,,,,,,,,,,,,,,,,,5,,,2.8,,,,,,,,34,20,,3,4,,,,,,,,,,,,,,,,64,68,,
1020,Late/Int Striga Open-Pollinated Maize Trial,M21,12,922-13 (Res. hybrid),NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,153,16,16,15,71,70,19,2,77,,,,,,,,,,,,,,,,,,5,,,2.3,,,,,,,,15,2,,4,5,,,,,,,,,,,,,,,,69,70,,
1021,Late/Int Striga Open-Pollinated Maize Trial,M21,13,Check,NIGERIA,YOLA,,12.29,9.12,Moist Savanna,2,224,2279,20,19,7,68,186,179,83,,,,,,,,,,,,,,,,,,5,,,2.3,,,,,,,,28,35,,4,4,,,,,,,,,,,,,,,,67,68,,
1022,Striga Hybrid Maize Trial,M212,1,9916-2 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1794,533,7,7,,,155,153,6,,,,,,,,9.3,4.5,,,,,,,,,,,,,,,,,,,,3.5,,,1.8,3.3,,,,,,,,,,,,,,,,,,,
1023,Striga Hybrid Maize Trial,M212,2,9916-11 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1843,679,7,7,,,154,15,58,,,,,,,,9.5,5.3,,,,,,,,,,,,,,,,,,,,5.5,,,3.5,3.0,,,,,,,,,,,,,,,,,,,
1024,Striga Hybrid Maize Trial,M212,3,9914-41 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1962,1338,7,7,,,15,135,6,,,,,,,,9.5,8.8,,,,,,,,,,,,,,,,,,,,3.8,,,4.0,3.3,,,,,,,,,,,,,,,,,,,
1025,Striga Hybrid Maize Trial,M212,4,9914-59 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,127,764,5,7,,,138,16,53,,,,,,,,6.5,5.5,,,,,,,,,,,,,,,,,,,,7.0,,,3.8,3.8,,,,,,,,,,,,,,,,,,,
1026,Striga Hybrid Maize Trial,M212,5,9925-3 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1358,679,6,5,,,115,132,44,,,,,,,,8.5,3.5,,,,,,,,,,,,,,,,,,,,4.5,,,3.5,3.5,,,,,,,,,,,,,,,,,,,
1027,Striga Hybrid Maize Trial,M212,6,9925-4 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,237,16,7,6,,,173,151,75,,,,,,,,7.8,8.5,,,,,,,,,,,,,,,,,,,,3.3,,,3.0,3.8,,,,,,,,,,,,,,,,,,,
1028,Striga Hybrid Maize Trial,M212,7,9925-51 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,118,188,6,6,,,15,138,58,,,,,,,,7.0,6.5,,,,,,,,,,,,,,,,,,,,6.8,,,5.0,3.3,,,,,,,,,,,,,,,,,,,
1029,Striga Hybrid Maize Trial,M212,8,9925-49 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,2328,187,6,6,,,122,152,45,,,,,,,,6.3,4.0,,,,,,,,,,,,,,,,,,,,4.3,,,3.0,3.0,,,,,,,,,,,,,,,,,,,
1030,Striga Hybrid Maize Trial,M212,9,922-13 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,2328,151,6,7,,,138,139,7,,,,,,,,8.3,7.0,,,,,,,,,,,,,,,,,,,,8.0,,,5.3,3.8,,,,,,,,,,,,,,,,,,,
1031,Striga Hybrid Maize Trial,M212,1,8425-8 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1212,1212,6,6,,,165,123,65,,,,,,,,5.0,5.5,,,,,,,,,,,,,,,,,,,,4.8,,,3.8,2.8,,,,,,,,,,,,,,,,,,,
1032,Striga Hybrid Maize Trial,M212,11,8338-1 (Susc.),NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1212,376,6,6,,,158,146,73,,,,,,,,6.3,2.8,,,,,,,,,,,,,,,,,,,,4.3,,,3.3,4.3,,,,,,,,,,,,,,,,,,,
1033,Striga Hybrid Maize Trial,M212,12,Check,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,921,89,5,6,,,137,135,55,,,,,,,,5.3,4.5,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,3.3,,,,,,,,,,,,,,,,,,,
1034,Striga Inbred Maize Trial,M213,1,991222-1,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1115,55,6,1,,,99,93,38,,,,,,,,2.3,1.3,,,,,,,,,,,,,,,,,,,,0.5,,,2.3,6.8,,,,,,,,,,,,,,,,,,,
1035,Striga Inbred Maize Trial,M213,2,991222-2,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,1164,54,6,9,,,13,14,45,,,,,,,,5.0,3.3,,,,,,,,,,,,,,,,,,,,2.5,,,3.5,5.5,,,,,,,,,,,,,,,,,,,
1036,Striga Inbred Maize Trial,M213,3,991228-1,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,582,814,6,10,,,123,18,6,,,,,,,,4.3,3.3,,,,,,,,,,,,,,,,,,,,0.8,,,3.5,6.3,,,,,,,,,,,,,,,,,,,
1037,Striga Inbred Maize Trial,M213,4,991226-34,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,921,530,5,2,,,11,95,48,,,,,,,,2.3,1.8,,,,,,,,,,,,,,,,,,,,0.5,,,1.5,4.5,,,,,,,,,,,,,,,,,,,
1038,Striga Inbred Maize Trial,M213,5,991233-1,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,54,425,6,2,,,12,119,46,,,,,,,,4.3,1.3,,,,,,,,,,,,,,,,,,,,1.8,,,2.3,4.5,,,,,,,,,,,,,,,,,,,
1039,Striga Inbred Maize Trial,M213,6,991233-2,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,63,66,5,1,,,13,114,43,,,,,,,,8.3,6.3,,,,,,,,,,,,,,,,,,,,1.0,,,3.8,9.0,,,,,,,,,,,,,,,,,,,
1040,Striga Inbred Maize Trial,M213,7,991233-3,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,127,375,6,10,,,113,15,47,,,,,,,,7.5,1.8,,,,,,,,,,,,,,,,,,,,1.3,,,2.5,12.3,,,,,,,,,,,,,,,,,,,
1041,Striga Inbred Maize Trial,M213,8,991238-1,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,118,239,7,9,,,126,115,73,,,,,,,,5.0,2.3,,,,,,,,,,,,,,,,,,,,4.0,,,1.3,2.3,,,,,,,,,,,,,,,,,,,
1042,Striga Inbred Maize Trial,M213,9,93 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,63,626,6,10,,,118,11,46,,,,,,,,5.3,4.8,,,,,,,,,,,,,,,,,,,,0.5,,,4.0,11.5,,,,,,,,,,,,,,,,,,,
1043,Striga Inbred Maize Trial,M213,1,945 STR,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,970,854,5,10,,,13,14,43,,,,,,,,5.5,2.5,,,,,,,,,,,,,,,,,,,,1.0,,,2.8,11.8,,,,,,,,,,,,,,,,,,,
1044,Striga Inbred Maize Trial,M213,11,557 (Susceptible),NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,679,44,6,1,,,118,115,53,,,,,,,,4.3,3.5,,,,,,,,,,,,,,,,,,,,2.3,,,1.8,5.5,,,,,,,,,,,,,,,,,,,
1045,Striga Inbred Maize Trial,M213,12,Check,NIGERIA,SAMARU,,7.38,11.11,Moist Savanna,2,776,517,6,1,,,11,98,4,,,,,,,,2.5,2.3,,,,,,,,,,,,,,,,,,,,0.8,,,3.0,7.5,,,,,,,,,,,,,,,,,,,
1046,Late/Int Striga Open-Pollinated Maize Trial,M11,1,Acr.97 STR Syn-W,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,2946,1749,2,20,58,59,254,225,144,,8.5,,,,5.8,5.8,13,19.0,,,,6.0,,,,,6.5,20,2.0,,7.3,,,,8.8,2.0,,6,65,,6.3,5.0,,,,,,,,,,,,,,,,5,49,,
1047,Late/Int Striga Open-Pollinated Maize Trial,M11,2,Acr.97 STR Syn-Y,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,2734,197,2,3,58,59,248,215,145,,8.5,,,,5.3,5.3,15,19.5,,,,5.8,,,,,5.8,3,2.0,,4.5,,,,12.0,2.0,,76,8,,4.5,4.5,,,,,,,,,,,,,,,,5,49,,
1048,Late/Int Striga Open-Pollinated Maize Trial,M11,3,Acr.97 TZL Comp.1-W,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,326,1572,2,3,58,59,26,219,151,,8.3,,,,6.5,5.5,13,2.5,,,,6.0,,,,,5.8,2,2.0,,7.8,,,,11.5,0.3,,47,54,,5.8,5.0,,,,,,,,,,,,,,,,51,5,,
1049,Late/Int Striga Open-Pollinated Maize Trial,M11,4,TZL Comp.1 C5,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,2135,176,21,3,58,60,245,229,133,,9.5,,,,6.0,5.0,14,18.8,,,,6.3,,,,,6.3,3,21.0,,5.3,,,,13.8,3.0,,48,57,,6.0,5.5,,,,,,,,,,,,,,,,5,49,,
1050,Late/Int Striga Open-Pollinated Maize Trial,M11,5,EV IWD STR C1,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,3376,174,3,3,57,57,24,221,155,,8.5,,,,6.3,5.3,13,21.0,,,,6.0,,,,,5.5,3,2.5,,7.3,,,,12.0,2.3,,65,75,,5.0,6.0,,,,,,,,,,,,,,,,49,48,,
1051,Late/Int Striga Open-Pollinated Maize Trial,M11,6,Cam.1 STR-1,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,31,1684,3,21,58,6,225,216,17,,1.3,,,,6.0,5.8,15,2.3,,,,5.8,,,,,6.0,21,2.5,,6.8,,,,1.8,2.0,,99,17,,5.5,5.0,,,,,,,,,,,,,,,,5,49,,
1052,Late/Int Striga Open-Pollinated Maize Trial,M11,7,STR EV IWF C,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,2880,144,3,21,55,57,23,195,114,,8.5,,,,7.3,4.8,10,19.0,,,,6.3,,,,,5.3,21,2.8,,4.5,,,,11.3,2.5,,51,58,,7.3,5.8,,,,,,,,,,,,,,,,49,47,,
1053,Late/Int Striga Open-Pollinated Maize Trial,M11,8,Z. Diplo. BC4 C2,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,3125,218,3,3,57,58,26,235,15,,8.5,,,,5.8,6.0,17,18.3,,,,6.3,,,,,5.8,3,2.5,,8.5,,,,11.5,2.5,,56,63,,4.5,5.3,,,,,,,,,,,,,,,,50,48,,
1054,Late/Int Striga Open-Pollinated Maize Trial,M11,9,K935 STR,NIGERIA,ABUJA,,7.33,9.27,Moist Savanna,21,2860,1787,2,20,59,6,239,254,138,,9.0,,,,6.3,6.0,15,18.3,,,,6.5,,,,,6.5,20,2.3,,6.8,,,,1.0,1.5,,75,79,,6.3,5.3,,,,,,,,,,,,,,,,51,50,,
